geoid,countyfp,job_dens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pop10,areakm,popdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
55105002100,105,0.00807,0.02586,0,0.92764,0,0.14924,0,0.15736,0,0.06981,0,0.0,1,0.082,0,0.06372,0,0.79259,0,0.02483,0,3834,6.27433,611.06164,0.48014,0,0.01775,0.19329,0.13315,0.0,0.09909
55105002200,105,0.00622,0.02301,1,0.96304,0,0.11352,0,0.06625,0,0.07716,0,0.0,1,0.03376,1,0.06532,1,0.85445,0,0.01546,0,2307,59.61066,38.70113,0.0,1,0.02535,0.17065,0.13445,0.0,0.09688
55105002300,105,0.00684,0.01616,1,0.91826,0,0.2,0,0.27349,0,0.09142,0,0.0,1,0.22827,0,0.11497,1,0.61862,0,0.01187,0,1871,2.83648,659.62095,0.21771,0,0.01275,0.14819,0.13955,0.0,0.14168
55105002400,105,0.0145,0.03198,1,0.98288,0,0.11547,0,0.12245,0,0.08273,0,0.04576,1,0.02565,1,0.03042,1,0.86422,0,0.02516,0,3530,10.10014,349.50003,0.12781,0,0.03134,0.18465,0.1306,0.48936,0.06776
55105002500,105,0.00892,0.02408,1,0.9616,0,0.101,0,0.20269,0,0.10645,0,0.0,1,0.16048,0,0.17016,0,0.64879,0,0.01647,0,2595,1.60688,1614.93508,0.3966,0,0.01369,0.18182,0.15385,0.0,0.10252
55105002601,105,0.02994,0.05715,0,0.94672,0,0.11103,0,0.07757,0,0.03202,0,0.03084,1,0.07582,0,0.10587,0,0.758,0,0.03164,0,5472,14.28178,383.14552,0.32453,0,0.02855,0.21762,0.1492,0.00027,0.18629
55105002602,105,0.07775,0.05168,1,0.98709,0,0.09137,0,0.12371,0,0.09441,0,0.01748,1,0.02611,1,0.08811,0,0.83823,0,0.02683,0,3917,80.00143,48.96162,0.0,1,0.0393,0.1881,0.17661,0.00031,0.2354
55105002700,105,0.00155,0.0195,1,0.97541,0,0.09617,0,0.10349,0,0.06972,0,0.00284,1,0.00081,1,0.05797,1,0.93555,0,0.01709,0,2571,215.9423,11.90596,0.19876,0,0.0218,0.08424,0.0008,,0.09533
55105002800,105,0.01169,0.00329,1,0.95953,0,0.09634,0,0.08161,0,0.07487,0,0.00445,1,0.01006,0,0.02766,1,0.94506,0,0.03381,0,5201,287.44442,18.09393,0.17253,0,0.04242,0.11748,0.263,,0.20416
55105002900,105,0.03142,0.00832,0,0.91031,0,0.10492,0,0.05262,0,0.06759,0,0.00098,1,0.00354,1,0.02782,1,0.9545,0,0.04982,0,8058,184.85654,43.59056,0.12117,0,0.06112,0.19035,0.14261,0.33324,0.19155
55105003001,105,0.02347,0.0,1,0.93013,0,0.07565,0,0.1176,0,0.10639,0,0.03389,1,0.0,1,0.04663,1,0.90321,0,0.03339,0,5037,10.40633,484.03228,0.23776,0,0.02783,0.35979,0.12728,0.0,0.24401
55105003002,105,0.01537,0.00083,1,0.99517,0,0.12817,0,0.07876,0,0.07646,0,0.00225,1,0.03636,1,0.01443,1,0.92972,0,0.03536,0,4996,148.12824,33.72753,0.1503,0,0.03784,0.29836,0.35262,0.84952,0.28966
55105003100,105,0.04522,0.01155,1,0.94267,0,0.0962,0,0.04985,0,0.07848,0,0.00091,1,0.0082,1,0.022,0,0.95223,0,0.04794,0,7581,91.56436,82.79422,0.12163,0,0.04749,0.3591,0.53435,0.00374,0.27233
55105003200,105,0.00733,0.03355,0,0.9877,0,0.07199,0,0.10063,0,0.07196,0,0.0,1,0.00275,1,0.06764,0,0.92686,0,0.01622,0,2663,259.27061,10.27112,0.11567,0,0.02356,0.07098,0.02977,0.10902,0.13141
55105003300,105,0.02029,0.03587,0,0.95818,0,0.10706,0,0.09166,0,0.09976,0,0.0,1,0.00672,1,0.10567,0,0.8583,0,0.02203,0,3600,117.71055,30.58349,0.2415,0,0.02463,0.12645,0.07344,,0.17683
