geoid,countyfp,job_dens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,pop10,areakm,popdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,pollvoter_dens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
55073001202,73,0.02335,0.02069,1,0.93042,0,0.06298,0,0.05942,0,0.10321,0,0.02567,1,0.00646,1,0.01203,1,0.92335,0,0.04246,0,5321,104.02073,51.15326,0.15791,0,0.04755,0.13988,0.33466,0.0,0.1875
55073001300,73,0.0478,0.02854,0,0.99399,0,0.03958,0,0.02843,0,0.08163,0,0.06822,0,0.0,1,0.00685,1,0.91618,0,0.05064,0,6811,66.73141,102.06587,0.05809,0,0.03854,0.54761,0.52175,0.20722,0.44619
55073001400,73,0.16836,0.01286,1,0.95037,0,0.07768,0,0.04877,0,0.06505,0,0.02619,1,0.01338,1,0.01509,1,0.91972,0,0.05333,0,6635,107.22876,61.87706,0.12964,0,0.05484,0.28739,0.36492,0.1525,0.26439
55073001500,73,0.02092,0.00228,1,0.99594,0,0.07613,0,0.04051,0,0.06567,0,0.01951,1,0.00119,1,0.00286,1,0.97026,0,0.03227,0,4134,229.94795,17.97798,0.0,1,0.04773,0.14285,0.22011,0.06336,0.22444
55073001600,73,0.00484,0.00689,0,0.97922,0,0.06897,0,0.06038,0,0.06013,0,0.00758,0,0.00303,1,0.02223,0,0.95099,0,0.045,0,6057,615.20683,9.84547,0.14729,0,0.06146,0.0646,0.00349,0.14386,0.15019
55073001700,73,0.00556,0.07059,1,0.98306,0,0.07355,0,0.06491,0,0.04943,0,0.00082,1,0.0,1,0.07455,1,0.91617,0,0.02669,0,3696,408.40345,9.04987,0.15024,0,0.03591,0.06327,0.0,0.00015,0.08704
55073001800,73,0.0101,0.01322,1,0.98824,0,0.0703,0,0.0458,0,0.04287,0,0.00185,1,0.00333,1,0.00979,1,0.9769,0,0.04001,0,5449,552.36035,9.86494,0.10304,0,0.05481,0.10885,4e-05,4e-05,0.16176
55073001900,73,0.04762,0.01001,0,0.95139,0,0.06587,0,0.06731,0,0.07178,0,0.00931,0,0.0,1,0.01363,0,0.96743,0,0.04373,0,5933,265.23899,22.36851,0.16162,0,0.05462,0.0997,0.63752,5e-05,0.17898
55073002000,73,0.02253,0.02106,1,0.97219,0,0.08348,0,0.08121,0,0.07224,0,0.00124,1,0.00149,1,0.01539,1,0.97493,0,0.02875,0,3839,178.89883,21.45906,0.21463,0,0.03415,0.08727,0.0,0.00013,0.12729
55073002100,73,0.03859,0.0232,0,0.97915,0,0.06523,0,0.06307,0,0.06064,0,0.02623,0,0.00465,1,0.01622,0,0.94528,0,0.05069,0,7190,271.29352,26.50266,0.15164,0,0.06132,0.12476,0.49993,0.27779,0.28783
55073002200,73,0.01901,0.0904,0,0.95628,0,0.07516,0,0.14043,0,0.08667,0,0.0,1,0.0,1,0.14029,0,0.84899,0,0.02209,0,3490,271.0482,12.87594,0.30812,0,0.02391,0.0945,0.0,0.0,0.10041
55073002300,73,0.01444,0.03133,0,0.95447,0,0.06853,0,0.09379,0,0.06679,0,0.00098,1,0.00042,1,0.02231,0,0.96534,0,0.04966,0,7169,633.18427,11.32214,0.21178,0,0.06071,0.06286,0.0,0.00028,0.15686
